offer_count,isRecurrentUser,antiguedadIngresos,offered_rate,numeroPagos,fico,isFraud,took_loan,probability,segment
3,0,4,0.4395695477904291,13,807,1,1,0.36703503702020185,Low
2,0,12,0.2589085891361838,1,785,1,1,0.2763983417492005,Low
4,0,2,0.1982202503777964,5,684,0,1,0.7629768069893623,High
4,0,19,0.4249304720988246,16,706,0,1,0.6081141626505836,High
4,1,5,0.2371355859221803,15,598,1,1,0.9318677552689241,Very High
4,1,8,0.1445950751355127,28,741,1,1,0.9124783222426643,Very High
4,1,7,0.3281637965614566,31,657,1,1,0.8831632279342384,Very High
4,0,14,0.3326256817751954,23,597,1,1,0.63743218503538,High
1,1,3,0.3858782700942936,17,541,1,1,0.33665760465649164,Low
3,1,18,0.1960877732833542,34,638,0,1,0.7563804410300473,High
4,1,16,0.277508535636898,13,782,0,0,0.9155824680238205,Very High
3,1,19,0.2129471676170625,14,726,0,0,0.8173764910395518,Very High
3,1,19,0.1323814944462752,11,571,0,1,0.8629819859187585,Very High
1,0,18,0.4506455308063567,28,742,1,0,0.05056510498820275,Very Low
4,0,16,0.3915479217953365,32,517,1,0,0.5765015519712469,Medium
2,1,8,0.2205852237835203,35,576,1,1,0.5391592294452008,Medium
1,1,1,0.3397491971487945,31,544,1,0,0.2842655073794719,Low
2,1,17,0.180505515253789,17,842,1,1,0.5995101600379193,Medium
3,0,12,0.4560946487183084,9,639,0,0,0.4046879314302323,Medium
3,0,11,0.1459625373447641,10,676,0,0,0.5273739117108608,Medium
1,1,5,0.1015348582031203,8,721,0,0,0.46466648136497,Medium
1,0,12,0.3008032790956728,21,591,0,0,0.0846617117030101,Very Low
2,0,17,0.3332511293811477,13,521,0,1,0.23259938047710377,Low
4,1,6,0.3315861281183218,5,671,1,1,0.9322198626790831,Very High
2,0,1,0.1218047709751305,6,591,1,0,0.34444349409593195,Low
1,0,5,0.225617522767373,30,691,1,0,0.07581135036943416,Very Low
2,1,14,0.2996795787365327,31,576,1,0,0.5233311364902973,Medium
1,0,5,0.1866316742508963,17,780,1,0,0.09981296704354459,Very Low
2,0,1,0.4490503541943585,11,678,0,0,0.19278680436915713,Very Low
1,1,18,0.1348437157845736,20,737,0,1,0.36899201752374344,Low
1,0,16,0.2949537766688171,9,634,0,0,0.10570885822048981,Very Low
1,0,9,0.3765664230052609,2,779,1,0,0.10047889870966671,Very Low
4,1,19,0.2047004400537929,1,518,1,1,0.9537593829636435,Very High
2,1,5,0.3496962947990072,4,582,1,1,0.6602970630249635,High
2,1,2,0.4317540600569498,25,727,1,0,0.4783662115652473,Medium
2,0,15,0.176134790038019,3,764,0,1,0.29388000138209747,Low
1,1,7,0.4668882367299451,9,611,1,0,0.3311785946575254,Low
2,0,4,0.3214234130649432,22,750,0,1,0.1772000909052315,Very Low
2,1,1,0.2196928017204242,23,663,1,0,0.5964619196055997,Medium
1,0,13,0.2723433101529083,12,667,0,0,0.10115753288067916,Very Low
3,1,7,0.2248767535145552,10,720,1,1,0.8368619984518678,Very High
1,1,15,0.3900444639733265,34,803,1,0,0.2073324897016335,Low
2,1,14,0.4185202653660529,10,690,0,0,0.5654064785346575,Medium
1,1,19,0.4331749569274644,30,824,0,0,0.2020116619113406,Low
3,0,18,0.4943072998342964,22,669,1,1,0.3138748095629182,Low
1,1,10,0.4165137169986734,6,544,0,0,0.37330583521839744,Low
2,1,9,0.3405536282754253,2,513,1,0,0.6841590650970989,High
3,0,8,0.2356881193567135,30,730,1,0,0.3694238871205404,Low
4,1,10,0.3178381794842997,2,656,0,1,0.9367447597570773,Very High
2,0,17,0.1164272691161621,32,633,1,0,0.2089436833378219,Low
3,1,2,0.3979300302119652,16,536,1,1,0.7952227738708896,High
3,1,6,0.2783822180368407,12,552,0,1,0.8341049718887215,Very High
4,1,5,0.108009291892875,1,517,1,1,0.9623444950868232,Very High
1,0,9,0.1250027766041643,8,537,1,1,0.15594010398063082,Very Low
1,1,5,0.2549865855287027,13,686,1,0,0.38231333184702354,Low
2,1,18,0.3333686076073741,15,695,1,1,0.5744772558354828,Medium
4,1,9,0.2856815795808507,8,742,0,1,0.9270369823718444,Very High
1,0,17,0.3476817269168619,10,799,0,0,0.08377836832721831,Very Low
4,0,17,0.2921177035165423,5,802,0,1,0.7025261105045258,High
1,1,12,0.3646815381925387,19,534,1,0,0.3296305531412463,Low
3,0,7,0.1876504258683203,11,714,0,0,0.4983078286987206,Medium
1,1,3,0.1451372748734485,20,718,0,1,0.3792318368679382,Low
4,1,10,0.338573581850264,20,815,0,0,0.891101977544755,Very High
3,1,2,0.2938758067745229,21,589,1,1,0.7987036626929208,High
3,1,3,0.1107470616179741,18,807,0,1,0.8272696590606302,Very High
3,1,16,0.2521927541972143,10,751,0,1,0.8193946042455759,Very High
4,1,2,0.1424502341963982,34,507,1,1,0.9182985170730814,Very High
2,1,10,0.3125427327010781,26,755,1,1,0.513040065824488,Medium
2,0,6,0.2583110718641723,30,707,1,1,0.1733596556586243,Very Low
2,0,11,0.3452607644412072,9,630,1,1,0.2365939359559683,Low
4,0,7,0.4222408875080953,31,723,1,1,0.5335408977340217,Medium
3,0,15,0.2198674735365963,4,696,1,0,0.5282477977802689,Medium
2,0,6,0.484840841666011,6,641,0,0,0.20394600571792734,Low
4,0,9,0.3142538002350298,14,751,0,1,0.6626310030635588,High
2,0,12,0.3473163195019152,4,595,1,1,0.26286284832805457,Low
1,1,19,0.3722689492902948,26,525,1,0,0.28856804609972264,Low
2,1,3,0.3666926119430359,17,610,0,0,0.5719268770832615,Medium
2,1,15,0.3043882972180248,19,622,1,1,0.5809779806506206,Medium
3,1,2,0.2715057164458734,6,685,1,1,0.844438104242354,Very High
4,0,2,0.1215127856709511,29,667,0,0,0.679712862866723,High
3,0,3,0.1088343381204719,11,550,1,1,0.5749327748301898,Medium
3,1,6,0.2431844778131058,16,504,1,1,0.8380581482792888,Very High
3,1,15,0.233464356253477,30,576,0,1,0.772434045169031,High
3,0,10,0.2550780619356027,25,659,0,0,0.39667531199993267,Low
3,1,9,0.155347280355276,11,707,0,1,0.8478068653853423,Very High
2,1,1,0.3952673082147374,7,756,0,1,0.5890371803659835,Medium
3,1,16,0.4427857659104955,26,704,0,0,0.698026822542323,High
3,1,6,0.475485854149614,22,754,1,1,0.7078581986618978,High
4,0,9,0.2969449214078503,25,510,1,0,0.660975452222898,High
1,1,4,0.3803462796501714,19,507,1,0,0.33393155750518644,Low
2,1,2,0.442220449374349,31,531,1,1,0.4790950580312715,Medium
2,0,4,0.2673164444373944,26,527,1,0,0.20951973712821426,Low
2,0,1,0.2237651179481777,23,705,0,0,0.2074755361974861,Low
3,1,19,0.4746898223413961,13,727,1,1,0.7467105658996045,High
3,0,10,0.3062706204308292,25,627,1,0,0.3865637160820964,Low
3,1,15,0.2989015546363512,2,754,1,1,0.8375850753128486,Very High
4,1,19,0.1713664386253983,2,711,1,1,0.9479138033083054,Very High
1,0,16,0.1432620058293427,16,738,1,0,0.10927657018477965,Very Low
3,1,4,0.4368427449934047,9,706,0,1,0.7832191852794486,High
1,1,2,0.3456532704750072,28,817,1,0,0.2510547507873482,Low
4,1,13,0.2303298336077794,13,782,1,1,0.9239607948718513,Very High
2,1,1,0.1766944869561066,35,744,1,0,0.5290302409062081,Medium
3,0,17,0.3221989120678525,13,544,1,1,0.46023286815126646,Medium
1,0,13,0.3335677157044541,31,604,1,0,0.06495627158113998,Very Low
1,1,4,0.1827974404980232,21,847,1,0,0.33808554602020413,Low
3,0,7,0.4405622991565896,32,780,0,0,0.2683911677823406,Low
2,1,17,0.1337057464623404,34,733,1,1,0.5437892678246287,Medium
2,1,9,0.2424372340665687,8,688,0,1,0.654256052924113,High
2,1,4,0.3721537655050089,2,543,0,0,0.6651742882343444,High
4,1,19,0.2096481455276803,32,724,1,1,0.8924069630738957,Very High
1,1,1,0.4310700779125087,28,641,1,1,0.2508139032845335,Low
1,0,10,0.3959471306401614,1,635,1,0,0.11047343304449658,Very Low
1,1,4,0.4156091378192537,10,675,0,1,0.3315417062337908,Low
4,0,9,0.1476426143506865,4,641,1,1,0.7887294901168174,High
1,0,13,0.1562188511982171,35,579,1,0,0.08108232338164244,Very Low
4,1,14,0.2145894950978334,10,581,1,1,0.9404689203288046,Very High
2,1,10,0.3072308660790244,11,634,0,1,0.6211908463163646,High
3,1,6,0.399206430679761,14,706,0,1,0.7732624209279809,High
1,1,16,0.4346123563043614,12,843,1,0,0.28147720548014055,Low
1,1,6,0.3817341263828722,17,676,0,0,0.3071344445110499,Low
2,0,17,0.4714387526122553,16,742,1,1,0.15835545095982978,Very Low
3,1,10,0.3954974038463721,35,554,0,1,0.7010152605263452,High
4,1,18,0.2225071548018459,2,640,1,1,0.946508871670418,Very High
3,0,18,0.206032513735429,11,555,0,0,0.5147818271375059,Medium
2,0,3,0.3784769801204359,3,514,1,0,0.2753721960923307,Low
2,1,15,0.1771482274758457,29,684,1,0,0.5655673901849166,Medium
3,0,15,0.1370859243241079,18,813,0,0,0.4527547674266557,Medium
4,1,4,0.3128891499424776,20,587,0,1,0.91334968544531,Very High
4,0,9,0.4286566279115821,14,596,0,1,0.6461428032820042,High
1,0,19,0.1405519369879454,34,643,0,0,0.0780331719891506,Very Low
4,1,17,0.4167565295182917,31,507,0,1,0.8742656288931528,Very High
3,0,11,0.4246288017406192,18,714,1,0,0.35875810856756646,Low
2,0,9,0.2929096000326174,30,672,1,0,0.16754315482845925,Very Low
1,0,10,0.1229241240041947,25,722,0,1,0.09414556313221556,Very Low
1,0,18,0.1698359404988745,19,539,1,0,0.11339362842839051,Very Low
2,0,13,0.382970510064773,8,681,1,0,0.22047873494675413,Low
4,0,8,0.3847111779963797,28,769,0,1,0.5520012100085899,Medium
2,1,7,0.4593421100670661,8,686,1,1,0.5706213540914498,Medium
4,1,17,0.3330744586218331,31,744,1,1,0.8711368029577237,Very High
2,0,15,0.1496429470855109,3,808,0,0,0.29599012479167536,Low
3,1,15,0.1485659622019888,3,730,0,1,0.8676770747305607,Very High
4,1,1,0.3884529429427295,22,654,1,1,0.8956321799385822,Very High
3,1,14,0.1735138660431604,17,674,0,1,0.8257828908899281,Very High
1,0,5,0.2313541998466421,17,835,1,0,0.08916568880053327,Very Low
2,1,11,0.2948848027687656,14,614,0,0,0.6128177347902455,High
1,0,16,0.1099059510304604,9,810,0,0,0.12397476935981222,Very Low
1,1,2,0.1995276108079727,30,799,0,0,0.291361399323559,Low
1,0,8,0.263155843402912,21,517,0,0,0.0961751784404993,Very Low
1,0,11,0.2118545273972825,12,771,1,0,0.10556919307609249,Very Low
2,1,18,0.1545481309870263,32,511,0,0,0.5856959878477055,Medium
1,1,3,0.391204903118479,11,800,0,0,0.3137653024416743,Low
2,0,1,0.425259062067194,20,691,1,0,0.16912023424493033,Very Low
2,1,11,0.2029915904574899,35,731,1,1,0.5124867243193739,Medium
3,1,16,0.4097677978425214,11,592,1,1,0.7964391574259164,High
4,1,18,0.2542214257605255,8,717,1,1,0.9316209710506914,Very High
4,0,16,0.3026743163416011,4,777,0,1,0.7085130807721496,High
2,0,10,0.4424004299572611,27,802,1,0,0.12930945766002708,Very Low
3,1,18,0.3999814727209632,30,528,0,1,0.7229553162236599,High
2,1,6,0.422046740526471,27,800,1,0,0.45274306094163447,Medium
2,1,19,0.1547380666345427,21,576,0,1,0.6337163571842009,High
2,0,4,0.1278877703334918,20,508,1,1,0.28400299381635924,Low
3,0,13,0.4573618916351948,4,523,0,0,0.45587358318744275,Medium
4,1,14,0.2551337078284377,11,514,0,1,0.9369826722932832,Very High
3,1,3,0.2151518712278723,13,663,1,1,0.83768709864613,Very High
1,1,10,0.3898785017047298,9,512,0,0,0.3739625240100021,Low
3,1,6,0.4345662386319426,4,846,0,1,0.7831249636755613,High
3,1,1,0.4449958487593204,12,671,0,1,0.775164137532528,High
3,1,14,0.2263988564500909,9,826,0,1,0.8212935952899847,Very High
3,0,8,0.4408849564806696,13,699,1,0,0.3846583898704927,Low
4,1,19,0.1163735777497381,26,575,0,1,0.9258153110379861,Very High
1,0,14,0.1198645965838875,13,663,0,0,0.12576796470326687,Very Low
4,1,10,0.3494076780696618,28,560,1,1,0.8935390024281629,Very High
4,1,17,0.1252425476462185,19,744,1,1,0.9282757211439259,Very High
3,0,9,0.2298436674040646,24,654,1,0,0.4199928711781765,Medium
2,0,6,0.3691023944987696,19,756,0,1,0.17366322569038808,Very Low
2,0,11,0.2349067584216905,13,743,0,0,0.23391582403119318,Low
4,0,7,0.1718399125760383,13,661,1,1,0.7411388937740797,High
4,1,17,0.2125402487415366,28,567,0,1,0.9105347147557877,Very High
3,0,1,0.2830301329001727,2,843,1,1,0.4924440928212759,Medium
4,1,5,0.2901543421421929,10,776,0,1,0.9220855162222737,Very High
3,0,9,0.4132000925388808,22,660,1,0,0.35344731096012355,Low
2,1,18,0.4000612917726051,13,758,0,0,0.538953949222875,Medium
2,1,2,0.2827271218224541,9,806,1,0,0.6196023611046934,High
1,1,11,0.4382669396395086,33,834,0,0,0.19197582351096723,Very Low
2,1,6,0.1456948554365583,14,594,1,1,0.6846968105423451,High
4,1,8,0.2021413400915606,20,745,0,1,0.9173536660624311,Very High
2,1,4,0.4311905854009006,15,720,0,0,0.5321249951762983,Medium
3,0,18,0.2511976154504612,32,622,0,1,0.3609104711952147,Low
2,1,11,0.4924726235175368,33,686,1,0,0.40711591047833423,Medium
1,0,5,0.2865013126111342,17,761,0,0,0.08464563359699404,Very Low
2,0,15,0.4167742491855056,24,772,0,0,0.1415094748258733,Very Low
3,1,18,0.2609228165529488,30,559,0,1,0.7646958269063062,High
3,0,2,0.2699814076249721,13,624,1,0,0.47808431485423325,Medium
4,1,11,0.2531532589136734,16,836,0,1,0.9110457464091852,Very High
2,0,13,0.3876302482043247,2,840,1,0,0.2206773562263385,Low
3,1,4,0.3190071536239978,17,550,0,1,0.8074095796236033,Very High
1,0,7,0.4775112445473476,32,677,1,0,0.04803990654490892,Very Low
4,1,11,0.2003561266136419,8,638,1,1,0.94235048397746,Very High
1,1,4,0.1402250928333777,3,826,0,1,0.45609964732449176,Medium
2,1,15,0.2573045940396861,12,669,1,0,0.6308427748826787,High
2,1,1,0.3466850830587104,20,538,1,0,0.5845432935309106,Medium
2,0,3,0.444319574766198,16,568,0,0,0.1890316998400756,Very Low
4,1,14,0.2384787546721311,14,735,1,1,0.9238224195995091,Very High
3,0,6,0.3615147004497846,16,547,1,1,0.4333570261830101,Medium
4,0,18,0.2400794724092876,33,556,1,1,0.6255944751371438,High
1,0,1,0.3468878331977832,30,776,1,0,0.05880978493320529,Very Low
4,1,6,0.4539231788122604,12,837,0,1,0.889075815343724,Very High
1,0,6,0.1925430569037636,15,598,1,0,0.11769993554328688,Very Low
4,0,16,0.2616966568428157,18,514,1,1,0.7047544712395285,High
3,0,5,0.4973060785718987,28,824,0,0,0.26135508925612083,Low
1,1,17,0.4474228112997843,23,678,0,0,0.24855426683546195,Low
2,1,10,0.3258559431584807,14,831,1,0,0.5618172891151686,Medium
2,0,18,0.3066510367417101,30,561,0,0,0.17022745018875782,Very Low
4,1,7,0.2138401529218724,33,618,0,0,0.8991959636848299,Very High
2,1,3,0.3068837710774117,15,536,0,0,0.6233596910479536,High
1,0,13,0.4392725993119789,7,633,0,0,0.08845939471048413,Very Low
2,0,15,0.3740698053111122,15,525,0,1,0.21248547907648246,Low
3,1,19,0.2160176112711946,11,507,0,1,0.8514470482997977,Very High
3,0,3,0.1805855684214131,29,503,0,1,0.44246154546795397,Medium
4,1,4,0.2060834147987316,31,520,0,1,0.9121218057190046,Very High
1,1,5,0.1679036805571306,25,648,0,0,0.35460807485818024,Low
3,1,1,0.1382562784094864,24,524,1,0,0.8373908486495126,Very High
3,1,4,0.267654469776822,19,642,1,1,0.8055615198043002,Very High
1,1,12,0.1453198417593071,2,744,1,1,0.47585195558548227,Medium
2,1,10,0.1687650230908417,22,542,1,0,0.6403809362152525,High
2,0,13,0.3189298737357944,20,792,1,0,0.17869721411089692,Very Low
4,0,14,0.1658397094798299,33,684,0,1,0.6292403249592627,High
2,1,5,0.1255519069723611,8,541,0,1,0.7267792392782142,High
1,1,4,0.2269555400111541,25,591,1,0,0.3472165455853078,Low
3,1,14,0.188127639448787,9,816,1,1,0.8350923596453731,Very High
2,0,10,0.3061220751977507,34,823,0,0,0.13347785057158193,Very Low
4,1,17,0.1409468338332837,23,552,1,1,0.9307344912951409,Very High
2,0,10,0.4007083150731912,5,583,0,0,0.23976311640860457,Low
1,1,7,0.4624934077740554,25,533,1,0,0.26744515406301245,Low
4,1,16,0.3973740695824778,8,575,0,1,0.9214611272722032,Very High
2,0,1,0.3131308149605577,16,696,1,0,0.21349418887665814,Low
4,0,17,0.444267128715554,15,785,0,0,0.5913086869638735,Medium
1,1,9,0.377967351912603,1,587,1,0,0.4149331241748907,Medium
3,1,6,0.1042204489800759,22,734,1,1,0.8258142342731953,Very High
1,1,19,0.2576360611098012,3,731,0,0,0.41332745537299426,Medium
1,0,13,0.44038075976272,14,506,0,0,0.083624262195824,Very Low
1,0,3,0.2383435431901077,18,791,1,0,0.08971971068101843,Very Low
1,0,7,0.1140860694102094,18,537,1,0,0.13020032384226377,Very Low
3,0,9,0.3984718554209089,3,551,0,1,0.4848739716822603,Medium
3,0,5,0.4208153081131475,10,642,0,0,0.41864711462695636,Medium
4,0,10,0.1642374780173234,1,720,0,0,0.7805410370363335,High
2,1,17,0.3149361987372725,27,739,1,1,0.5040383584601857,Medium
3,1,12,0.1767821755982903,27,642,1,1,0.7971219472943734,High
3,0,16,0.3876937676176587,11,848,0,1,0.37789347264328205,Low
2,1,3,0.2086201820709942,5,548,1,1,0.7158936997790118,High
3,1,9,0.226486049025332,7,776,1,1,0.8389306779866649,Very High
1,0,15,0.4379883414560406,19,770,0,0,0.06103573455621184,Very Low
1,1,5,0.2905289408827617,29,513,1,1,0.3151871136319105,Low
2,0,13,0.3679017804872991,15,797,0,1,0.179606428097051,Very Low
4,0,14,0.260949220288987,35,514,0,1,0.6119133855495112,High
4,1,15,0.2192027428775022,12,733,1,1,0.9292480696650093,Very High
2,0,16,0.3501912241698646,30,562,1,0,0.1632500278112793,Very Low
2,0,13,0.1619430296315285,20,695,0,0,0.2334342382020126,Low
1,0,17,0.2491999342267452,3,526,0,0,0.1386563015440996,Very Low
4,0,8,0.1836148149543689,9,592,0,0,0.7610605843712912,High
3,0,2,0.3783179867762982,26,604,1,0,0.3615364334170495,Low
1,0,5,0.4776835353384431,2,808,0,0,0.0829257092475801,Very Low
2,0,6,0.4982043872063465,23,551,0,0,0.15296933941154237,Very Low
4,0,12,0.2801107241766363,23,818,0,0,0.6125630895378422,High
3,1,18,0.2010121558545778,21,680,0,0,0.8015378061960469,Very High
3,1,1,0.2771317481537296,16,556,1,1,0.825799762117229,Very High
1,1,17,0.4389077639850895,9,619,1,0,0.33383264429364895,Low
4,0,11,0.1824022714208159,13,807,0,1,0.7064959839999446,High
4,0,10,0.4808382606611695,28,542,1,0,0.5604491874800718,Medium
2,1,19,0.2367463075192604,27,634,1,1,0.5585126832170317,Medium
4,1,14,0.494321463780122,17,759,1,1,0.8758443046035858,Very High
4,1,10,0.4354435550135849,1,696,0,1,0.9226002186740886,Very High
1,0,15,0.4234282136589561,18,632,1,0,0.07255050560934195,Very Low
4,1,19,0.2271618695093134,9,754,1,1,0.9310010449889243,Very High
3,1,4,0.1035108847791718,13,719,0,1,0.8541001678212502,Very High
1,0,2,0.2528531635303951,15,835,0,0,0.08894243657048036,Very Low
1,1,9,0.2207237478650774,4,540,1,1,0.4755080147056662,Medium
2,0,10,0.1149587961635189,33,754,1,0,0.19289037275190962,Very Low
4,0,11,0.3021461026023718,24,501,0,1,0.659745363786483,High
2,0,14,0.2612125245130946,10,694,0,0,0.24407540095130997,Low
3,1,7,0.3538225870966099,20,741,0,0,0.7564271637227549,High
1,1,15,0.3484745288776333,11,648,0,0,0.3502828211541987,Low
1,0,19,0.148298654358672,12,697,1,0,0.12048469228200764,Very Low
1,1,15,0.490786218450649,18,798,0,1,0.23894827293364626,Low
3,1,8,0.1747725717765788,30,744,1,1,0.7735957308854279,High
3,1,11,0.2781096099058818,20,837,1,1,0.7677860159899087,High
2,1,9,0.295247017373494,25,607,1,1,0.5578179851870011,Medium
2,0,15,0.425225118885648,12,711,0,0,0.18482081489503188,Very Low
2,1,1,0.1396918384378587,21,655,0,0,0.6374673273928365,High
4,0,1,0.2714577116834127,25,525,1,1,0.6736417347166674,High
1,0,19,0.3514008680944815,11,581,1,0,0.09744123567383091,Very Low
1,1,3,0.1860622486496222,9,582,1,1,0.4572768831280074,Medium
2,0,10,0.3509871595064291,25,630,1,0,0.17425021862425374,Very Low
1,1,8,0.4694659350198611,35,828,1,0,0.181834910569782,Very Low
2,1,15,0.4990072524690699,32,599,0,1,0.41944180200141223,Medium
4,0,10,0.1129804307162702,14,755,0,1,0.7356603351472354,High
4,0,1,0.194235291297871,1,548,0,1,0.8000355368072084,Very High
3,0,18,0.224122846316679,17,562,1,0,0.47531037557215955,Medium
4,0,2,0.2596504401779864,25,810,1,0,0.6237782083796152,High
2,1,19,0.1969028630339069,8,789,0,1,0.6464401203828494,High
4,1,13,0.181395197822125,5,604,0,1,0.9477997122905945,Very High
3,1,1,0.481821536967,5,604,1,1,0.8045157572544274,Very High
1,0,2,0.4674086411082071,35,824,0,0,0.04040925068691369,Very Low
2,0,16,0.118797000401247,19,514,0,0,0.27925291987130835,Low
1,0,15,0.2355252086419392,23,674,0,0,0.08387017002367211,Very Low
3,1,13,0.2620594214713626,9,758,1,0,0.8239104408980751,Very High
3,0,16,0.1956058138663773,30,710,1,0,0.3841479301522183,Low
3,1,17,0.3515491587952702,16,758,0,1,0.7661458532620145,High
1,0,7,0.3561522986576965,33,601,1,0,0.06105761544746486,Very Low
1,1,17,0.4402016913314388,2,759,0,1,0.3394673060073576,Low
1,1,7,0.3963477073540872,14,843,0,0,0.28691464467112004,Low
1,0,13,0.3170293307863823,1,658,1,0,0.1218425315084219,Very Low
3,0,5,0.361434708017768,26,544,1,1,0.3779420773745231,Low
3,1,17,0.2095955126172072,25,800,1,1,0.7704847354559725,High
2,1,3,0.3372224759869431,16,750,0,0,0.561911617855963,Medium
2,0,7,0.2956909018999677,15,830,0,0,0.1977086468601072,Very Low
1,0,17,0.1533377869265481,26,664,0,0,0.08992434786216569,Very Low
4,1,7,0.1970177106331883,16,692,1,1,0.9294738253478675,Very High
4,0,1,0.2166773802886344,14,508,0,0,0.7452817838444863,High
3,1,17,0.4697238268210232,29,564,0,1,0.6969757625316617,High
3,1,17,0.1921546557543557,24,781,0,0,0.7790165676734407,High
3,0,11,0.2156975611278672,15,680,0,0,0.46640247873073726,Medium
2,0,3,0.2477416520357729,19,781,1,0,0.20813160245350382,Low
2,0,15,0.3654970954501548,8,778,1,0,0.2110144644554081,Low
3,0,11,0.1472953569888562,34,529,1,0,0.421808070268182,Medium
3,0,16,0.4815780849975104,2,765,0,1,0.40544764667760724,Medium
3,1,9,0.4462284880379058,27,827,0,1,0.6742706431370926,High
4,1,1,0.3308864292035801,10,716,0,1,0.9213880645693404,Very High
2,0,16,0.3696151469699827,35,819,1,0,0.11920589604790767,Very Low
4,0,9,0.1066641884976864,23,604,1,1,0.7255586755036852,High
4,0,19,0.2355779101393794,8,683,1,1,0.7315047759607908,High
3,1,12,0.4182640922645768,28,829,1,0,0.6821430450756072,High
3,0,19,0.1309931895169543,23,647,1,0,0.4626106933080595,Medium
1,0,9,0.2129255336842881,4,604,0,0,0.13867338906963117,Very Low
1,1,7,0.3341187313337245,14,546,1,1,0.36989701255865665,Low
4,1,14,0.2025652110795767,29,586,1,1,0.9112380641671207,Very High
2,0,19,0.4735911896578076,1,808,1,0,0.20075944998093975,Low
3,0,19,0.1524234523217161,4,628,0,0,0.5634107450885051,Medium
3,0,2,0.4189577431631114,32,757,1,0,0.28720463454436035,Low
4,1,9,0.3031794767625633,33,813,1,1,0.8680513637160987,Very High
1,0,13,0.4001323103279824,26,646,1,0,0.06290064528411118,Very Low
2,0,15,0.2242861313245789,17,571,0,1,0.24392158547968532,Low
1,0,3,0.3057958409248155,23,639,0,0,0.07952411752331344,Very Low
1,1,11,0.4427341398892706,32,526,1,0,0.24152425968966101,Low
1,1,14,0.2867512396492417,15,528,1,0,0.3824232470372402,Low
1,0,8,0.2438879447641078,13,770,1,0,0.09913827000915308,Very Low
3,0,18,0.3144621545010944,2,673,1,0,0.5008451214797106,Medium
3,1,19,0.3869451012145467,19,752,0,1,0.7412267786549337,High
1,1,16,0.2774253381994011,24,559,1,0,0.3302649456867122,Low
2,1,2,0.4755507900569092,24,606,0,0,0.48477738912298596,Medium
4,1,8,0.2179783296169368,11,719,1,1,0.9330231302224811,Very High
2,1,6,0.2901854424676482,22,758,0,0,0.5435133283759651,Medium
2,1,12,0.4027710637365765,15,645,0,1,0.5539214285901807,Medium
2,1,15,0.3756484361983033,10,551,1,0,0.6159494989003534,High
1,1,8,0.4454564209668624,27,559,0,0,0.25527785041411244,Low
3,1,4,0.4987236722724436,9,533,1,1,0.7925569200112516,High
2,0,15,0.2707433315180358,28,595,0,1,0.1835360962526394,Very Low
1,0,17,0.1444603519133247,1,588,0,0,0.16162706736782184,Very Low
2,0,13,0.1121663523231872,17,815,1,0,0.2480587893846523,Low
2,1,18,0.3907507624559087,31,730,1,1,0.448322489154723,Medium
1,0,2,0.4496054685234862,10,774,0,0,0.07551341056232175,Very Low
3,1,13,0.1882850343777674,29,745,0,1,0.7669304599978719,High
3,1,13,0.1633792148759624,18,610,1,1,0.8358683557987333,Very High
4,0,15,0.1248820366102764,6,733,1,1,0.7712460787833095,High
1,1,10,0.4290811686868826,12,777,1,1,0.2985713994342256,Low
4,0,3,0.2245527759570337,14,665,0,1,0.7156747243690263,High
4,0,19,0.2606787571039106,10,627,1,1,0.7225972170079684,High
4,0,3,0.3011000766438449,20,736,1,1,0.6476823954678175,High
3,1,14,0.4357812936838203,15,790,0,0,0.7396914311881162,High
1,0,8,0.360333288624594,31,606,1,0,0.0629515401522142,Very Low
4,1,4,0.3460258519431245,7,627,1,1,0.9303048935698772,Very High
1,0,11,0.1702688399823643,10,694,1,0,0.12429804920044446,Very Low
1,0,11,0.3052759566839319,10,838,1,0,0.09029373379122144,Very Low
3,0,11,0.3861524068714621,28,642,0,0,0.3295665413316817,Low
4,1,2,0.4893043532121967,30,610,1,1,0.860158890569873,Very High
4,1,17,0.1805625236853409,3,589,1,1,0.951158137819062,Very High
1,1,9,0.1038173412268906,15,750,1,0,0.4192537446863314,Medium
2,0,2,0.1301205734393879,21,779,1,0,0.2366265866951765,Low
3,0,15,0.2503409860727917,12,832,1,1,0.4397195979035646,Medium
3,1,16,0.4282178590983948,4,723,1,1,0.800253041513182,Very High
3,1,4,0.102856832707298,9,600,0,1,0.8766954190570796,Very High
3,1,8,0.2826922371543361,28,631,0,1,0.7610199447910401,High
4,1,9,0.2316922461365578,23,512,0,1,0.9223430573661175,Very High
4,1,5,0.120992684039891,22,597,1,1,0.9343966805103271,Very High
2,1,16,0.2800945146690469,24,619,1,0,0.5624543272488792,Medium
3,0,13,0.2018994829346875,26,792,1,0,0.38991586603395906,Low
3,1,7,0.2407539337388026,30,803,0,1,0.739852510141692,High
1,0,17,0.3822461219137172,33,698,1,0,0.05263609349237438,Very Low
4,0,3,0.3086203935643868,16,500,0,0,0.703667584352203,High
3,1,5,0.1498589715971253,22,559,1,0,0.835383600959833,Very High
2,1,19,0.4845658161694556,18,749,1,1,0.4787258264755719,Medium
2,0,12,0.3543643062838953,7,639,0,0,0.23647349819392285,Low
4,1,7,0.4063473702650126,26,648,0,1,0.8796417690174345,Very High
2,1,9,0.1316852600033483,8,543,0,1,0.721833437546295,High
