offer_count,isRecurrentUser,antiguedadIngresos,offered_rate,numeroPagos,fico,isFraud,took_loan
3,0,9,0.20685762794825974,16,829,0,1
3,0,13,0.4642659981535554,21,835,0,1
3,1,16,0.27426882644891615,26,702,1,1
4,1,18,0.1516344780569847,19,787,0,1
4,0,19,0.3969195026935778,17,544,1,0
1,0,12,0.3572417410471401,26,816,1,0
1,1,8,0.22629736099361486,22,697,1,1
2,1,17,0.3486074896136194,28,715,1,0
4,0,15,0.18794478254759076,1,808,0,1
2,0,10,0.2779357437362118,2,831,0,1
1,1,15,0.45976500886693017,17,683,0,0
2,1,15,0.15341369326429977,21,526,1,0
1,1,7,0.2546785799949848,9,665,0,0
4,1,13,0.42845696988813897,13,817,1,1
3,1,17,0.48779635976247127,11,773,0,1
4,0,9,0.2815704545687184,16,602,0,0
2,1,8,0.30279984805733895,16,832,0,1
2,0,18,0.3288687847135079,2,603,1,1
4,1,13,0.47293925665348435,8,744,0,1
4,0,16,0.44328271639081196,13,804,1,1
1,1,9,0.16824044984865774,17,668,1,0
2,1,12,0.27470312713883005,24,615,1,1
2,0,12,0.2856001712785705,3,640,0,0
4,0,6,0.4156384446595027,30,624,0,1
3,1,19,0.3411571530421741,13,524,1,1
2,1,7,0.36168818481160525,19,693,1,1
3,1,3,0.4992799630662471,7,599,1,0
4,1,16,0.12998401738800525,9,504,1,1
4,1,18,0.1892039294134932,19,518,1,1
1,0,16,0.2631583749486187,22,669,0,0
2,0,7,0.2391129612195549,18,773,0,1
3,1,4,0.10865822453879344,23,753,0,1
1,0,8,0.13671104258847033,2,620,1,0
2,0,13,0.3723813165614305,11,531,1,0
1,0,13,0.4517297853450243,31,648,0,0
4,1,17,0.3056908045063911,33,765,0,1
2,0,17,0.31567643180545324,14,536,1,0
1,1,5,0.20203737313295178,16,676,1,1
1,0,6,0.4071505454534846,11,841,1,0
3,1,19,0.4007178349469026,33,512,0,1
1,0,13,0.33534627568706266,7,682,1,0
2,1,14,0.18506571460453713,31,644,1,0
2,1,4,0.1388072872948358,14,764,1,1
3,0,7,0.12569543034285036,28,587,0,1
2,1,8,0.33707842665715115,16,545,1,1
4,1,13,0.43001412765712,19,618,0,1
2,1,6,0.4433321727123699,17,518,1,0
2,1,6,0.28544882973737995,26,719,1,1
1,1,3,0.41370851972268674,6,732,0,0
1,1,3,0.47875207853640944,9,593,1,0
2,1,13,0.21006804499522722,17,750,0,0
3,1,2,0.2591841385523029,31,749,1,0
1,0,16,0.47259159703867226,12,781,0,0
3,0,6,0.23529238692691395,23,731,1,0
2,1,8,0.46555051612871856,5,545,0,0
2,1,8,0.49241794490178636,3,545,0,1
4,0,6,0.3647242914297699,24,513,1,1
1,0,14,0.4267561158016674,17,584,0,0
2,0,3,0.39981822568843406,26,818,1,1
4,1,10,0.37981370304620954,4,827,0,1
1,0,3,0.22277242919249304,12,502,1,0
2,1,12,0.12283773516317749,1,527,1,1
2,1,17,0.23722069300786025,21,656,1,1
1,0,5,0.36677439408156265,19,842,1,0
1,1,9,0.14101167929112057,21,832,0,0
1,1,7,0.10476719319129685,18,831,1,1
2,1,4,0.15587694904117547,3,674,1,0
2,1,13,0.38629437056431815,32,613,1,1
4,0,13,0.48911748066257765,10,830,1,1
3,0,10,0.49322587984592825,15,749,1,1
1,1,18,0.29759165965607515,5,558,0,0
2,1,17,0.447740920396939,4,702,1,1
2,0,13,0.39473058230060165,28,814,0,0
1,1,17,0.30041609479384135,4,738,0,0
3,0,4,0.32910421318203475,15,733,1,0
1,1,1,0.15489085864674845,17,802,1,1
3,1,1,0.4750645842466369,3,594,0,0
2,0,15,0.24077190829271072,10,640,0,0
3,0,13,0.2784597025828678,23,833,0,0
4,0,17,0.36866409239915954,18,612,1,1
2,0,8,0.23356098861062158,1,608,0,0
4,1,18,0.20170366439557222,35,844,0,0
1,0,13,0.3524197573080883,31,788,1,0
1,1,14,0.10999363291273978,1,596,0,0
1,0,8,0.38829004481067153,3,834,1,0
3,0,8,0.3056093479506039,3,515,0,1
2,1,15,0.3423014922083738,19,543,1,1
1,0,13,0.3527520636987541,29,729,0,0
1,0,7,0.3108200625970255,25,607,1,0
2,0,5,0.3330135109762944,33,716,1,0
1,0,17,0.37351528035594983,29,759,0,0
4,1,16,0.4012475388718697,26,811,1,1
2,1,2,0.3909809565144482,4,819,0,0
2,0,18,0.4478465830929047,14,695,1,0
2,0,17,0.1757773732669611,27,594,1,1
4,0,7,0.26045918779671906,33,555,1,0
2,1,13,0.47911842640578284,22,531,1,1
4,1,18,0.25863622975453193,3,730,1,1
2,1,14,0.14994803076236907,23,508,1,1
3,1,18,0.3101780505448718,21,690,1,1
1,0,13,0.14379638902178488,23,699,0,0
3,0,11,0.1811412954911461,4,833,0,0
1,0,16,0.49932750262838266,21,660,1,0
4,1,17,0.3165450553584528,31,586,1,1
3,0,8,0.21362335561617163,21,520,1,0
2,1,19,0.4979099818295625,26,810,0,1
1,1,15,0.48662356742205726,35,575,1,0
1,0,9,0.2762956164337054,24,640,0,0
3,0,10,0.20416124351516338,11,625,1,0
4,0,12,0.43535985523687604,29,750,1,1
3,1,1,0.38624828678871437,3,583,1,1
4,1,9,0.3747765740014042,1,547,1,1
4,0,15,0.45724549652898905,19,577,1,0
1,0,1,0.3757668535485299,22,529,0,0
3,1,12,0.21351917721661967,14,784,1,1
3,0,3,0.37754526475029293,14,635,0,0
4,1,11,0.2223254045134656,16,639,0,1
3,1,2,0.403695591862798,33,540,1,0
2,0,16,0.3478991417966264,13,781,1,0
2,0,9,0.13096462079390025,12,549,1,0
3,0,15,0.30513414497405683,33,757,0,0
3,0,12,0.23732038767829639,33,810,0,0
4,1,1,0.2314282530929177,29,769,0,1
2,1,13,0.3409025209509029,5,633,1,0
2,1,14,0.22892992978776996,6,733,0,0
1,0,8,0.41075749928194905,31,627,0,0
4,1,8,0.12831657440446978,16,603,0,1
1,0,12,0.36415530095833015,31,753,1,0
2,0,1,0.42367792146269656,25,594,0,0
4,0,11,0.369132675968172,33,836,0,0
3,0,8,0.2988916780079983,13,716,1,1
4,0,10,0.4801228054944725,10,560,1,1
3,0,19,0.21997539591922544,24,767,1,0
3,1,11,0.10766715500999112,10,740,0,0
4,0,7,0.27279574858537636,31,512,0,0
3,1,11,0.1132047743601309,13,646,0,0
1,1,17,0.48157470101056354,3,739,1,0
2,0,1,0.1839672182992206,34,588,0,0
3,0,8,0.41557080957955184,28,594,1,1
1,0,6,0.40982883326974595,19,814,1,0
3,1,18,0.1870915598731734,23,792,0,1
2,0,6,0.3484906121920669,32,524,0,0
1,1,5,0.11923158739458009,13,771,0,0
2,0,13,0.293429834281547,33,665,1,0
2,0,19,0.1058588509089947,34,749,1,0
1,1,8,0.46845755207233675,33,586,0,0
1,1,9,0.49043440967982865,5,641,1,0
1,0,17,0.18891310665543412,3,633,0,1
4,1,3,0.1832424138385491,7,778,0,1
1,1,19,0.4014880706248519,24,625,0,0
1,1,11,0.2013517595317338,22,815,1,1
1,1,17,0.458030623664738,23,640,1,0
1,1,19,0.3295716544491929,30,602,0,1
3,0,2,0.24031104920412485,18,725,0,0
4,0,8,0.43307749853976807,32,562,1,1
2,1,19,0.29736268016535805,7,793,0,1
1,0,7,0.4646531654833902,33,805,1,0
3,0,17,0.47120569469175244,5,753,0,0
3,1,6,0.16616806085136374,28,679,1,0
3,0,19,0.10092936245277212,8,539,0,1
2,1,6,0.4935723760569609,15,763,1,1
1,1,2,0.4624550144509918,4,688,0,0
4,0,6,0.12217809428153657,34,507,1,1
4,1,5,0.433213705576428,5,603,1,1
3,1,19,0.2831219730236827,33,724,1,1
2,1,4,0.2035846420099901,5,533,1,1
2,1,17,0.4514986094707719,34,735,0,0
2,1,11,0.17866689295612292,26,727,1,0
4,0,4,0.4789199997680268,1,687,1,1
3,0,13,0.18224859507973645,4,812,0,0
1,1,17,0.3454732750914974,26,521,1,0
4,1,9,0.18923453381158994,33,842,0,1
3,0,4,0.3182674659874539,33,539,1,0
3,1,14,0.37359005196605655,8,672,1,1
1,0,19,0.17609117232805505,20,678,1,0
1,1,3,0.3083543130802717,16,585,1,1
1,1,14,0.2876238977560476,21,632,1,1
2,1,8,0.1284149685613365,26,512,1,0
1,1,1,0.4273231270701212,23,527,0,1
3,1,10,0.2342729602571367,18,583,0,1
1,1,18,0.32983287902075187,31,817,1,0
